1398.HK.Close
249
6.24963
6.36736
6.32812
6.24963
6.23982
6.17114
6.03379
5.81795
5.72965
5.78851
5.75908
5.93568
5.7787
5.61191
5.73946
5.70021
5.50399
5.5138
5.71002
5.59229
5.66097
5.59229
5.71984
5.58248
5.40588
5.31758
5.41569
5.4255
5.49418
5.47456
5.59229
5.54324
5.37645
5.45494
5.46475
5.37645
5.32739
5.38626
5.66097
5.74927
5.78851
5.64135
5.6904
5.81795
5.79832
5.79832
5.71984
5.73946
5.67078
5.70021
5.7787
5.78851
5.79832
5.64135
5.61191
5.63154
5.55305
5.59229
5.64135
5.76889
5.80814
5.93568
6.16133
6.16133
6.18095
6.1319
6.06322
6.08284
6.05341
5.92587
5.79832
5.867
5.78851
5.78851
5.72965
5.78851
5.68059
5.61191
5.55305
5.66097
5.57267
5.58248
5.45494
5.46475
5.45494
5.57267
5.49418
5.53343
5.62173
5.61191
5.50399
5.64135
5.40588
5.36664
5.48437
5.30777
5.53343
5.58248
5.65116
5.66097
5.55305
5.53343
5.61191
5.58248
5.48437
5.50399
5.56286
5.59229
5.6021
5.64135
5.68059
5.63154
5.6904
5.88662
5.84738
5.81795
5.78851
5.75908
5.7787
5.65116
5.61191
5.5138
5.47456
5.56286
5.48437
5.5138
5.61191
5.71984
5.72965
5.76889
5.63154
5.58248
5.56286
5.63154
5.68059
5.71002
5.76889
5.78851
5.74927
5.7787
5.80814
5.82776
5.90625
5.87681
5.89643
5.867
5.867
5.867
5.78851
5.64135
5.57267
5.59229
5.63154
5.62173
5.57267
5.61191
5.54324
5.5138
5.5138
5.48437
5.47456
5.54324
5.65116
5.54324
5.57267
5.64135
5.67078
5.7787
5.72965
5.66097
5.70021
5.67078
5.72965
5.81795
5.79832
5.78851
5.83757
5.74927
5.73946
5.72965
5.78851
5.78851
5.73946
5.85719
5.67078
5.68059
5.67078
5.7787
5.80814
5.82776
5.867
5.81795
5.93568
6.23001
6.25944
6.18095
6.21039
6.14171
6.18095
6.14171
6.11228
6.12209
6.08284
6.12209
6.12209
6.20058
6.27907
6.56359
6.58321
6.61264
6.75981
6.63226
6.50472
6.69113
6.4851
6.36736
6.23001
6.05341
6.21039
6.10247
6.04
5.9
5.96
6.03
5.92
5.96
6.04
5.99
6.04
5.98
5.9
5.97
5.87
5.86
5.83
5.87
5.92
5.81
5.75
5.75
5.71
5.77
5.72
5.7
5.68
5.6
5.68
5.75
5.775
