0700.HK.Close
249
33.599998
34.360001
34.439999
33.119999
33.580002
34.16
33.720001
34.18
34.48
35.299999
33.939999
32.240002
31.08
30.6
30.1
29.84
28.620001
28.280001
29.299999
29.040001
28.200001
28.379999
30.08
29.24
27.68
27.48
27
27.76
29
29.639999
30.280001
29.82
28.540001
29.879999
30.32
30
29.879999
30.440001
31
31.58
31.799999
30.639999
31.66
32.16
31.940001
32.700001
32.639999
32.240002
33.5
33.139999
33.16
31.34
31.200001
31.16
31.639999
31.66
31.58
31.620001
31.9
31.5
31.16
30.82
31.200001
31.559999
32.279999
32.32
32.080002
32.18
31.879999
31.700001
31.120001
31.34
31.440001
31.58
32.380001
32.880001
32.139999
31.82
32
32.68
32.880001
33.099998
32.119999
31.02
30.4
30.84
30.84
30.26
31.780001
32.279999
30.84
30.98
30.32
29.84
29.559999
28.48
29.719999
30.120001
30.040001
30.040001
29.92
30.360001
30.360001
30.18
29.379999
28.74
27.48
25.48
26.58
26.299999
25.48
25
25.940001
26.440001
25.200001
24.98
25.26
25.940001
26.040001
25.58
26.1
25.92
26.08
26.92
27.200001
27.459999
27.799999
27.76
27.92
27.68
27.16
27.68
27.92
27.52
27.74
27.42
27.6
27.66
28.6
29.299999
29.74
29.940001
30.26
30.200001
30.66
30.58
30.559999
30.74
31
29.74
28.66
28.959999
29.16
29.379999
29.4
29.780001
29.719999
29.620001
28.299999
27.700001
28.1
28.200001
28.700001
28.459999
28.5
28.379999
29.040001
30.219999
30.16
29.84
30.1
29.959999
30.6
30.799999
30.719999
30.92
31.059999
31.540001
31.959999
31.5
32.119999
33.740002
33.939999
33.700001
33.919998
34.48
33.66
34.060001
33.560001
34.48
35.220001
36.459999
37.52
36.560001
36.799999
37.18
36.860001
36.34
37.220001
36.98
37.099998
36.400002
35.740002
35.299999
35.5
37
37.060001
37.419998
36.259998
36.560001
35.779999
36.299999
35.599998
35.419998
35.060001
35.860001
34.700001
33.34
34.98
35.240002
35.060001
33.860001
33.619999
33.220001
33.220001
34.380001
34.540001
34.799999
35.400002
34.32
35.060001
35.82
35.040001
35.459999
36.419998
35.959999
36.400002
35.639999
34.759998
34.700001
34.240002
34.700001
34.799999
34.560001
34.5440008
34.48
34.540001
34.34
34.47500025
