0175.HK.Open,0175.HK.High,0175.HK.Low,0175.HK.Close,0175.HK.Volume,0175.HK.Adjusted
3.2,3.22,3.14,3.16,38758959,2.830153
3.14,3.15,3.04,3.09,44006020,2.767459
3.02,3.04,2.9,3,71073716,2.686853
2.98,3.06,2.98,3.01,31292285,2.69581
2.9,2.95,2.78,2.79,67014435,2.498774
2.89,3,2.85,2.97,56353329,2.659985
3.02,3.14,3.01,3.13,36637188,2.803284
3.06,3.2,3.04,3.18,51404215,2.848064
3.21,3.21,2.99,3,65192015,2.686853
3,3,2.88,2.89,92999045,2.588336
2.9,2.98,2.9,2.91,63906277,2.606248
2.95,2.97,2.9,2.91,15603400,2.606248
2.92,2.93,2.85,2.87,37363610,2.570423
2.88,2.91,2.83,2.86,55947750,2.561467
2.87,2.92,2.85,2.89,56122585,2.588336
2.9,2.92,2.83,2.86,45716176,2.561467
2.86,3.07,2.88,3.04,82613985,2.722678
3.07,3.09,3,3.05,71272721,2.731634
3.07,3.07,2.95,3.01,47574705,2.69581
3.01,3.03,2.97,3.02,30130550,2.704766
3.03,3.12,3.02,3.09,41595795,2.767459
3.07,3.07,3.01,3.04,34756260,2.722678
3.1,3.27,3.08,3.26,140938669,2.919714
3.3,3.34,3.23,3.29,66857860,2.946583
3.32,3.33,3.25,3.31,45120000,2.964495
3.31,3.37,3.31,3.32,42641448,2.973451
3.29,3.29,3.17,3.19,53529604,2.857021
3.23,3.27,3.18,3.2,42725550,2.865977
3.28,3.28,3.23,3.26,31839116,2.919714
3.2,3.24,3.12,3.13,29630320,2.803284
3.16,3.19,3.13,3.19,23662683,2.857021
3.2,3.23,3.11,3.13,12356810,2.803284
3.15,3.16,3.1,3.11,13649940,2.785371
3.14,3.14,2.95,3.03,36093188,2.713722
3.07,3.1,3.06,3.06,27348751,2.74059
3,3.05,3,3.02,27009142,2.704766
2.97,3.08,2.97,3.07,26414596,2.749547
3.08,3.08,3.01,3.04,25352060,2.745934
3.06,3.06,2.96,2.99,46052550,2.70077
2.96,3.04,2.96,3.03,30844548,2.736901
3.12,3.13,3.06,3.12,50725607,2.818195
3.1,3.11,3.05,3.06,29021235,2.763999
3.05,3.05,3.01,3.04,23028408,2.745934
3.08,3.24,3.03,3.2,62217255,2.890456
3.23,3.29,3.15,3.19,36565385,2.881423
3.2,3.23,3.1,3.13,17573315,2.827228
3.1,3.1,3.03,3.04,17847309,2.745934
3.02,3.03,2.98,3.03,36556275,2.736901
3.02,3.04,2.98,3.03,19390591,2.736901
3.06,3.08,3.01,3.03,18361793,2.736901
3.05,3.05,3,3.01,16371970,2.718836
3,3.02,2.99,3,20614145,2.709803
3,3.02,2.97,3,36615000,2.709803
3,3.04,2.98,2.99,29628357,2.70077
2.95,2.96,2.93,2.93,23933799,2.646574
2.95,2.95,2.88,2.9,24169482,2.619476
2.88,2.92,2.85,2.88,26986616,2.60141
2.89,2.95,2.87,2.92,25923210,2.637542
2.94,3,2.86,2.91,36704025,2.628509
2.91,2.93,2.81,2.81,24834620,2.538182
2.8,2.85,2.78,2.84,21347095,2.56528
2.82,2.93,2.8,2.86,20532454,2.583345
2.86,2.92,2.82,2.84,16765220,2.56528
2.81,2.83,2.77,2.8,20494000,2.529149
2.77,2.85,2.75,2.76,16382520,2.493018
2.77,2.88,2.77,2.86,36940763,2.583345
2.87,2.88,2.83,2.86,15041775,2.583345
2.9,2.9,2.85,2.86,14690466,2.583345
2.86,2.87,2.81,2.86,10363780,2.583345
2.88,3.11,2.86,3.07,98976611,2.773031
3.03,3.08,3.01,3.06,25234989,2.763999
3.02,3.07,3.02,3.02,24787131,2.727868
3.07,3.07,2.97,2.98,22221276,2.691737
3.03,3.13,3.02,3.04,46383158,2.745934
3.14,3.3,3.12,3.28,119300344,2.962718
3.3,3.37,3.26,3.37,74240642,3.044012
3.33,3.35,3.23,3.27,59866769,2.953685
3.32,3.43,3.29,3.33,78376899,3.007881
3.38,3.4,3.25,3.3,36654009,2.980783
3.28,3.33,3.24,3.26,25611130,2.944653
3.25,3.25,3.07,3.1,43293186,2.80013
3.08,3.26,3.08,3.25,38095525,2.93562
3.21,3.23,3.12,3.18,39766952,2.872391
3.15,3.23,3.12,3.16,18718166,2.854326
3.12,3.19,3.08,3.08,13852679,2.782064
3.11,3.11,2.95,3.06,39090481,2.763999
3.1,3.14,3.07,3.09,20019075,2.791097
3.12,3.12,3.01,3.02,25313885,2.727868
3.06,3.13,3.06,3.11,29281880,2.809162
3.06,3.07,3.01,3.05,15022451,2.754966
3.03,3.12,3.03,3.06,15684474,2.763999
3.03,3.1,3.03,3.05,19080255,2.754966
3.02,3.09,3,3.09,19620590,2.791097
3.07,3.11,3.05,3.09,23064755,2.791097
3.12,3.2,3.1,3.17,39988700,2.863358
3.14,3.19,3.08,3.14,31708915,2.836261
3.06,3.07,2.95,2.97,48175030,2.682705
2.96,2.98,2.84,2.87,56967285,2.592378
2.66,2.8,2.64,2.77,77001790,2.502051
2.65,2.71,2.56,2.67,43777635,2.411725
2.49,2.64,2.43,2.54,41068830,2.2943
2.61,2.68,2.5,2.52,40191619,2.276234
2.42,2.56,2.41,2.46,21365000,2.222039
2.54,2.55,2.4,2.43,35914070,2.19494
2.49,2.51,2.47,2.48,27927600,2.240104
2.52,2.59,2.51,2.55,36810150,2.303332
2.58,2.61,2.49,2.5,27472920,2.258169
2.53,2.56,2.46,2.47,22412605,2.231071
2.38,2.41,2.29,2.29,40045320,2.068483
2.28,2.34,2.05,2.15,42140138,1.942025
2.23,2.23,2.16,2.22,44171952,2.005254
2.2,2.23,2.11,2.12,23905555,1.914927
2.17,2.18,2.13,2.16,28706545,1.951058
2.16,2.18,2.1,2.11,11973020,1.905894
2.14,2.17,2.1,2.14,22735280,1.932993
2.16,2.22,2.15,2.18,25686004,1.969123
2.19,2.26,2.11,2.24,19526557,2.023319
2.27,2.43,2.26,2.37,46611616,2.140744
2.38,2.39,2.25,2.28,17849500,2.05945
2.22,2.25,2.18,2.19,11033885,1.978156
2.13,2.19,2.11,2.15,13945000,1.942025
2.17,2.22,2.14,2.21,20048201,1.996222
2.24,2.28,2.14,2.14,26317745,1.932993
2.16,2.2,2.14,2.15,8614245,1.942025
2.1,2.16,2,2.03,22723075,1.833633
2.05,2.07,1.88,1.95,34704380,1.761372
1.98,2.04,1.94,1.95,30102486,1.761372
2.01,2.11,2,2.09,24472525,1.887829
2.05,2.07,1.96,1.96,31747587,1.770404
1.97,2.01,1.92,1.95,24192691,1.761372
1.95,1.97,1.9,1.94,10403980,1.752339
1.88,1.93,1.76,1.78,33938371,1.607816
1.76,1.81,1.66,1.72,51574499,1.55362
1.72,1.76,1.54,1.56,29266332,1.409097
1.6,1.73,1.6,1.69,25851722,1.526522
1.74,1.81,1.7,1.81,25015500,1.634914
1.84,1.85,1.7,1.75,22948088,1.580718
1.68,1.68,1.51,1.56,28136210,1.409097
1.55,1.58,1.42,1.44,34006952,1.300705
1.53,1.62,1.48,1.58,42123804,1.427163
1.487,1.85,1.487,1.83,47758684,1.65298
1.8,1.83,1.72,1.81,34347520,1.634914
1.9,1.95,1.84,1.87,36139100,1.68911
1.83,2.04,1.83,2.01,24690000,1.815568
2.04,2.19,2.02,2.18,29979000,1.969123
2.1,2.14,2.01,2.01,39320000,1.815568
2.09,2.16,2.08,2.11,26561000,1.905894
2.04,2.05,1.86,1.87,29054409,1.68911
1.95,2.01,1.9,1.91,21227000,1.725241
1.86,1.88,1.76,1.81,43979538,1.634914
1.84,1.89,1.81,1.87,22759961,1.68911
1.94,2.02,1.91,1.98,30983200,1.78847
2.03,2.03,1.88,1.94,30164016,1.752339
1.86,2,1.85,1.95,17015069,1.761372
1.98,2.15,1.97,2.14,58420000,1.932993
2.26,2.3,2.04,2.09,53317060,1.887829
2.13,2.14,2,2.03,24331750,1.833633
2,2.05,1.93,1.96,39960000,1.770404
1.89,1.99,1.87,1.97,75312500,1.779437
1.9,2.03,1.9,1.96,49367475,1.770404
2.05,2.06,2,2.02,45130000,1.824601
2.03,2.11,1.99,2.08,51490000,1.878796
2.11,2.14,2.03,2.05,50452703,1.851699
2.1,2.13,2.06,2.09,33434160,1.887829
1.95,2,1.95,1.98,28175000,1.78847
1.99,2.03,1.95,1.95,31810000,1.761372
2.01,2.12,2,2.08,49163786,1.878796
2.02,2.08,2,2.03,23382220,1.833633
2.01,2.03,1.95,1.95,27043038,1.761372
1.91,1.98,1.91,1.94,18634000,1.752339
1.91,1.92,1.88,1.9,22818000,1.716209
1.85,1.88,1.85,1.85,18906395,1.671045
1.83,1.87,1.81,1.84,13615000,1.662012
1.81,1.83,1.78,1.81,14405000,1.634914
1.76,1.8,1.76,1.78,33990000,1.607816
1.75,1.78,1.73,1.76,23347000,1.589751
1.77,1.83,1.76,1.78,21703000,1.607816
1.81,1.84,1.78,1.8,25735000,1.625882
1.8,1.82,1.76,1.8,1.8e+07,1.625882
1.91,1.94,1.87,1.91,68646389,1.725241
1.89,1.91,1.84,1.9,21848200,1.716209
1.91,1.95,1.89,1.93,23530000,1.743307
1.9,1.91,1.84,1.86,16834447,1.680078
1.87,1.9,1.87,1.89,32433743,1.707176
1.88,1.89,1.84,1.86,19801581,1.680078
1.8,1.83,1.8,1.81,13726696,1.634914
1.84,1.86,1.79,1.81,15182000,1.634914
1.76,1.79,1.76,1.79,13734427,1.616849
1.75,1.83,1.75,1.78,17308200,1.607816
1.74,1.78,1.67,1.71,28708540,1.544588
1.71,1.74,1.69,1.73,15783734,1.562653
1.68,1.7,1.66,1.67,28775510,1.508457
1.68,1.69,1.65,1.65,26289500,1.490391
1.7,1.71,1.68,1.69,30733344,1.526522
1.67,1.71,1.66,1.7,16525135,1.535555
1.68,1.73,1.68,1.71,27257500,1.544588
1.684,1.726,1.676,1.704,23576568.2,1.5391682
1.7,1.71,1.66,1.68,8852841,1.517489
1.66,1.72,1.66,1.7,11755000,1.535555
1.68,1.72,1.68,1.7,11056161,1.535555
1.69,1.7275,1.685,1.7075,13077435.5,1.5423295
1.72,1.75,1.7,1.73,19141259,1.562653
1.76,1.77,1.73,1.74,18289107,1.571686
1.75,1.79,1.74,1.75,19666229,1.580718
1.76,1.77,1.71,1.74,16870111,1.571686
1.76,1.79,1.72,1.79,18575043,1.616849
1.81,1.9,1.8,1.89,56810800,1.707176
1.91,2.07,1.91,2.01,157093202,1.815568
2.01,2.08,1.99,2.02,74479892,1.824601
2.06,2.06,2.01,2.03,39745000,1.833633
2.02,2.03,1.97,1.98,29171204,1.78847
2.01,2.07,2,2.06,56685000,1.860731
2.05,2.1,2.02,2.03,35981755,1.833633
2.06,2.07,2.02,2.07,43625000,1.869763
2.09,2.29,2.07,2.29,147214751,2.068483
2.3,2.38,2.23,2.34,85526236,2.113646
2.34,2.35,2.28,2.34,43262400,2.113646
2.31,2.35,2.26,2.3,49710792,2.077516
2.3,2.33,2.27,2.29,33910000,2.068483
2.29,2.3,2.16,2.19,43720600,1.978156
2.22,2.38,2.22,2.36,100827000,2.131711
2.36,2.44,2.31,2.41,48138983,2.176875
2.5,2.56,2.46,2.5,96469198,2.258169
2.53,2.56,2.47,2.5,31886983,2.258169
2.52,2.74,2.49,2.72,108990697,2.456888
2.72,2.85,2.66,2.81,97948500,2.538182
2.85,2.85,2.77,2.8,106409576,2.529149
2.79,2.94,2.74,2.92,102937108,2.637542
2.92,2.94,2.89,2.9,62630936,2.619476
2.92,3.09,2.9,3.01,85565774,2.718836
2.96,3.16,2.96,3.1,131531117,2.80013
3.12,3.19,3.09,3.1,74404668,2.80013
3.13,3.24,3.13,3.21,122325119,2.899489
3.24,3.25,2.96,3.05,161822700,2.754966
2.98,3.3,2.86,3.29,312275076,2.97175
3.2,3.26,3.16,3.18,74833450,2.872391
3.2,3.23,3.06,3.19,49011000,2.881423
3.25,3.4,3.21,3.31,172494487,2.989816
3.26,3.45,3.26,3.41,114480027,3.080143
3.44,3.46,3.37,3.45,68067000,3.116273
3.43,3.54,3.38,3.4,119046302,3.07111
3.44,3.56,3.44,3.54,81599700,3.197567
3.55,3.56,3.47,3.51,49516000,3.17047
3.49,3.5,3.2,3.25,158692980,2.93562
3.18,3.4,3.1,3.38,154868031,3.053045
3.4,3.48,3.27,3.36,93659000,3.034979
3.4,3.41,3.32,3.37,93862000,3.044012
3.43,3.45,3.23,3.29,74170515,2.97175
3.3,3.36,3.26,3.34,46525000,3.016914
3.39,3.39,3.18,3.21,73256100,2.899489
3.14,3.24,3.1,3.12,65962900,2.818195
3.14,3.25,3.1,3.13,38366675,2.827228
3.1,3.1,2.95,2.97,83349300,2.682705
2.96,2.98,2.78,2.88,167238000,2.60141
2.85,3.05,2.82,2.99,136145680,2.70077
3.05,3.27,3.02,3.25,213124586,2.93562
3.22,3.23,3.08,3.09,111073000,2.791097
3.17,3.17,3.06,3.1,74106000,2.80013
3.07,3.13,3.02,3.12,41922000,2.818195
3.08,3.16,3.03,3.06,46957544,2.763999
3.01,3.06,2.97,3.04,61194955,2.745934
3.06,3.13,2.98,3.12,53387942,2.818195
3.14,3.26,3.09,3.26,67683120,2.944653
3.19,3.28,3.16,3.28,45521400,2.962718
3.24,3.27,3.12,3.16,33787800,2.854326
3.07,3.11,2.96,3.04,67386845,2.745934
3.04,3.18,3.04,3.17,31847400,2.863358
3.2,3.31,3.2,3.24,53588063,2.926588
3.18,3.21,3.15,3.18,24719832,2.872391
3.17,3.21,3.1,3.13,26577113,2.827228
3.2,3.22,3.11,3.13,69355600,2.827228
3.14,3.17,3.08,3.15,29430000,2.845293
3.14,3.15,3.09,3.13,27763471,2.827228
3.11,3.15,3.02,3.03,31098000,2.736901
3.01,3.08,2.96,2.98,70466000,2.691737
3.01,3.04,3,3.02,23940585,2.727868
3.05,3.05,2.99,3.01,17160000,2.718836
3.01,3.01,2.92,2.93,27933300,2.646574
2.94,2.96,2.84,2.89,47742950,2.610444
2.91,2.96,2.88,2.91,48961453,2.628509
2.88,2.94,2.88,2.9,34330000,2.619476
2.9,2.92,2.87,2.89,21793200,2.610444
2.84,2.86,2.81,2.83,27946700,2.556247
2.84,2.88,2.81,2.82,14283040,2.547214
2.8,2.82,2.72,2.74,5.7e+07,2.474953
2.71,2.95,2.7,2.93,52220000,2.646574
2.86,2.86,2.78,2.81,44425000,2.538182
2.8,2.82,2.67,2.69,34020000,2.42979
2.65,2.75,2.6,2.74,31981073,2.474953
2.67,2.69,2.55,2.56,53240750,2.312365
2.6,2.69,2.58,2.62,34556000,2.366561
2.55,2.57,2.51,2.54,41797000,2.2943
2.54,2.58,2.5,2.5,30019200,2.258169
2.57,2.65,2.45,2.62,55760000,2.366561
2.57,2.59,2.5,2.53,17914233,2.285267
2.55,2.6,2.51,2.59,16929000,2.339463
2.58,2.61,2.55,2.56,11505000,2.337637
2.55,2.79,2.52,2.78,53760000,2.538527
2.8,2.96,2.8,2.92,99032240,2.666367
2.87,2.9,2.81,2.89,44200200,2.638973
2.83,2.84,2.76,2.81,52522190,2.565922
2.75,2.9,2.75,2.77,33136038,2.529396
2.68,2.69,2.59,2.61,40306200,2.383293
2.64,2.68,2.58,2.59,24295145,2.365031
2.64,2.71,2.62,2.67,23592015,2.438082
2.76,2.79,2.64,2.65,35025000,2.419819
2.69,2.74,2.62,2.69,25046259,2.456345
2.76,2.84,2.75,2.8,33344012,2.55679
2.75,2.81,2.74,2.77,22679987,2.529396
2.78,2.87,2.75,2.84,35437480,2.593316
2.8,2.87,2.74,2.75,29500670,2.511133
2.78,2.82,2.76,2.79,29060000,2.547659
2.84,2.87,2.81,2.81,31474000,2.565922
2.8,2.83,2.76,2.81,18182734,2.565922
2.85,2.89,2.83,2.84,29847132,2.593316
2.88,2.88,2.76,2.77,22938059,2.529396
2.7,2.79,2.7,2.74,15003000,2.502002
2.75,2.77,2.68,2.7,14717776,2.465477
2.68,2.77,2.66,2.75,19235000,2.511133
2.73,2.8,2.72,2.73,22453840,2.492871
2.75,2.75,2.66,2.68,14087067,2.447214
2.69,2.73,2.67,2.7,21213000,2.465477
2.64,2.64,2.55,2.62,39713656,2.392425
2.65,2.74,2.61,2.73,24788000,2.492871
2.71,2.78,2.7,2.77,23495500,2.529396
2.74,2.84,2.74,2.84,22895500,2.593316
2.79,2.84,2.76,2.8,14185000,2.55679
2.79,2.8,2.72,2.75,11550000,2.511133
2.75,2.77,2.72,2.73,18790000,2.492871
2.71,2.71,2.62,2.63,47848824,2.401557
2.61,2.67,2.6,2.65,16517895,2.419819
2.7,2.75,2.63,2.65,23104182,2.419819
2.65,2.69,2.61,2.64,18388692,2.410688
2.66,2.66,2.58,2.61,10702295,2.383293
2.63,2.69,2.6,2.64,17387500,2.410688
2.64,2.67,2.62,2.66,13608352,2.428951
2.61,2.62,2.57,2.57,13765493,2.346768
2.57,2.62,2.56,2.57,6045782,2.346768
2.54,2.57,2.5,2.54,9389294,2.319374
2.54,2.58,2.49,2.49,17425406,2.273717
2.53,2.63,2.52,2.62,27315000,2.392425
2.65,2.66,2.55,2.62,24843500,2.392425
2.62,2.65,2.55,2.58,31717000,2.3559
2.58,2.61,2.55,2.56,36114000,2.337637
2.55,2.56,2.47,2.48,41256460,2.264585
2.46,2.48,2.35,2.41,64483540,2.200666
2.45,2.52,2.43,2.51,37338300,2.29198
2.52,2.61,2.52,2.55,33820297,2.328505
2.57,2.57,2.48,2.51,22245200,2.29198
2.53,2.59,2.5,2.55,23939518,2.328505
2.55,2.58,2.53,2.57,14705000,2.346768
2.56,2.57,2.51,2.51,16859900,2.29198
2.51,2.54,2.48,2.52,10394900,2.301111
2.51,2.56,2.49,2.53,19486900,2.310242
2.53,2.57,2.49,2.55,14831000,2.328505
2.55,2.69,2.55,2.69,57135500,2.456345
2.7,2.77,2.68,2.73,48778000,2.492871
2.75,2.76,2.69,2.72,20048000,2.483739
2.7,2.8,2.54,2.56,80762200,2.337637
2.57,2.66,2.57,2.65,70073000,2.419819
2.61,2.65,2.6,2.64,16188054,2.410688
2.66,2.66,2.55,2.57,18558800,2.346768
2.54,2.62,2.54,2.6,21650900,2.374162
2.58,2.63,2.57,2.58,11423000,2.3559
2.58,2.58,2.53,2.54,19218840,2.319374
2.51,2.54,2.47,2.49,17237342,2.273717
2.49,2.54,2.49,2.53,19435000,2.310242
2.53,2.53,2.47,2.51,9595836,2.29198
2.45,2.47,2.36,2.42,33329341,2.209797
2.44,2.49,2.4,2.47,14487608,2.255454
2.53,2.59,2.51,2.58,29440000,2.3559
2.55,2.62,2.52,2.53,11526914,2.310242
2.54,2.56,2.46,2.51,26830000,2.29198
2.55,2.57,2.49,2.57,39350000,2.346768
2.58,2.59,2.53,2.55,37535000,2.328505
2.6,2.74,2.6,2.73,91880000,2.492871
2.75,2.76,2.65,2.68,58692768,2.447214
2.64,2.74,2.63,2.72,36611266,2.483739
2.72,2.74,2.69,2.7,21595249,2.465477
2.71,2.74,2.63,2.63,22165200,2.401557
2.65,2.78,2.65,2.77,48545812,2.529396
2.78,2.84,2.73,2.82,52610892,2.575053
2.8,2.83,2.78,2.81,16740406,2.565922
2.76,2.8,2.75,2.77,13264334,2.529396
2.73,2.9,2.73,2.89,62865197,2.638973
2.87,2.97,2.85,2.94,77382157,2.68463
2.95,2.99,2.89,2.95,37128810,2.693761
2.93,2.96,2.89,2.95,18185000,2.693761
2.95,3.03,2.94,3.02,62351665,2.757681
3.07,3.08,3,3,42582100,2.739418
3,3.1,3,3.07,45330346,2.803338
3.07,3.2,3.05,3.19,99447874,2.912915
3.18,3.21,3.07,3.09,88252348,2.8216
3.11,3.18,3.11,3.16,45650500,2.88552
3.2,3.27,3.18,3.25,57162135,2.967703
3.28,3.29,3.17,3.21,41507000,2.931178
3.26,3.33,3.25,3.31,56212999,3.022491
3.31,3.36,3.3,3.34,42664500,3.049886
3.36,3.36,3.23,3.24,44054000,2.958572
3.2,3.32,3.18,3.3,40073200,3.01336
3.22,3.28,3.19,3.27,37805000,2.985966
3.27,3.35,3.25,3.28,23054000,2.995097
3.28,3.29,3.14,3.23,20918200,2.94944
3.2,3.26,3.19,3.23,19795000,2.94944
3.2,3.23,3.18,3.21,12796699,2.931178
3.24,3.34,3.22,3.33,28492132,3.040754
3.31,3.42,3.29,3.38,49756476,3.086411
3.4,3.45,3.4,3.43,47722000,3.132068
3.42,3.5,3.42,3.5,44646200,3.195988
3.47,3.5,3.39,3.48,25166114,3.177725
3.48,3.51,3.4,3.49,37820625,3.186856
3.42,3.5,3.4,3.5,27308436,3.195988
3.52,3.6,3.47,3.6,74929960,3.287302
3.62,3.75,3.61,3.72,82602909,3.396878
3.75,3.75,3.58,3.59,57968812,3.27817
3.57,3.69,3.57,3.65,25081244,3.332958
3.6,3.72,3.57,3.65,30461981,3.332958
3.66,3.7,3.6,3.62,17035986,3.305565
3.62,3.71,3.59,3.69,23628570,3.369484
3.71,3.79,3.68,3.73,32148687,3.40601
3.77,3.77,3.68,3.73,16692326,3.40601
3.77,3.82,3.73,3.81,55978180,3.479061
3.82,3.88,3.79,3.85,36081816,3.515587
3.84,3.85,3.78,3.79,32472981,3.460798
3.8,3.83,3.66,3.66,33135221,3.34209
3.64,3.64,3.56,3.58,48721999,3.269039
3.44,3.6,3.42,3.54,951157978,3.232513
3.56,3.73,3.55,3.66,134590878,3.34209
3.67,3.72,3.6,3.6,73068948,3.287302
3.57,3.64,3.52,3.55,63682015,3.241644
3.55,3.84,3.55,3.82,121743324,3.488192
3.85,3.85,3.58,3.67,159889801,3.351222
3.7,3.76,3.61,3.69,65893401,3.369484
3.74,3.82,3.67,3.8,67271506,3.469929
3.82,3.85,3.73,3.76,71636539,3.433404
3.8,3.83,3.72,3.78,77202700,3.451667
3.83,3.83,3.59,3.64,125622443,3.323828
3.62,3.68,3.59,3.64,115463355,3.323828
3.61,3.63,3.48,3.5,109596878,3.195988
3.54,3.6,3.5,3.58,83185236,3.269039
3.55,3.72,3.55,3.72,122485959,3.396878
3.7,3.73,3.67,3.73,52855930,3.40601
3.7,3.75,3.67,3.71,41977620,3.387747
3.695,3.745,3.68,3.715,41086674,3.3923125
3.69,3.74,3.69,3.72,40195728,3.396878
3.75,3.75,3.66,3.7,18458159,3.378616
3.72,3.816,3.678,3.778,58680075.8,3.4498408
3.7,3.86,3.69,3.83,85494687,3.497324
3.89,4.02,3.86,3.98,134091601,3.634295
3.98,4.15,3.97,4.08,101935713,3.725608
4.13,4.24,4.12,4.18,69125824,3.816923
4.2,4.2,4.06,4.07,38865807,3.716477
4.15,4.15,4.08,4.15,42900110,3.789528
4.18,4.18,4.08,4.11,44919825,3.753003
4.25,4.26,4.09,4.14,65408997,3.780396
4.16,4.16,4.09,4.11,25286081,3.753003
4.14,4.14,4.01,4.05,31557606,3.698215
4.07,4.12,4.05,4.1,27749884,3.743871
4.15,4.17,4.04,4.11,36707865,3.753003
4.16,4.16,4.1,4.12,44088547,3.762134
4.09,4.32,4.08,4.31,76001046,3.935631
4.31,4.39,4.22,4.3,69669459,3.926499
4.27,4.35,4.23,4.3,35294550,3.926499
4.3,4.3,4.15,4.2,34254894,3.835185
4.25,4.25,4.03,4.04,52025025,3.689083
4.04,4.2,3.88,4.2,89500788,3.835185
4.15,4.29,4.15,4.25,45133046,3.880842
4.28,4.28,4.17,4.18,27831031,3.816923
4.23,4.23,4.03,4.05,35046091,3.698215
4.04,4.15,4.03,4.15,34360966,3.789528
4.17,4.24,4.08,4.09,20569901,3.73474
4,4.12,4,4.08,22664693,3.725608
4.08,4.13,4.05,4.08,25540268,3.725608
4.1,4.14,4.03,4.06,44524370,3.707345
4.04,4.22,4.04,4.2,33393373,3.835185
4.21,4.33,4.16,4.31,56869177,3.935631
4.35,4.67,4.34,4.64,145258018,4.236967
4.66,4.75,4.63,4.67,67310704,4.264361
4.69,4.72,4.54,4.65,53435912,4.246098
4.72,4.72,4.52,4.56,57592868,4.163915
4.45,4.47,4.29,4.38,82077523,3.999551
4.35,4.35,4.22,4.24,99001888,3.87171
4.28,4.32,4.15,4.18,86159990,3.816923
4.09,4.15,3.92,3.96,143007937,3.616032
4.01,4.07,3.93,4.06,81051217,3.707345
4.16,4.3,4.15,4.27,102950916,3.899105
4.22,4.34,4.2,4.23,59481364,3.86258
4.27,4.28,4.08,4.12,58888983,3.762134
4.18,4.25,4.16,4.23,47646846,3.86258
4.29,4.32,4.24,4.26,41072818,3.889975
4.27,4.28,4.15,4.18,29595504,3.816923
4.21,4.26,4.18,4.2,33615837,3.835185
4.23,4.24,4.08,4.09,37880614,3.73474
4.13,4.15,3.98,3.99,85477070,3.643426
3.98,4.01,3.67,3.78,184170911,3.451667
3.72,3.9,3.67,3.88,88464240,3.542981
3.9,3.92,3.71,3.73,110345737,3.40601
3.63,3.7,3.62,3.66,78085730,3.34209
3.66,3.77,3.64,3.71,85918643,3.387747
3.68,3.9,3.64,3.9,203525205,3.561244
4.02,4.07,3.94,3.98,209456412,3.634295
3.95,3.97,3.88,3.96,66978631,3.616032
3.97,4.03,3.88,3.93,64383201,3.588638
3.9,3.92,3.77,3.85,71694053,3.515587
3.88,3.96,3.86,3.92,69031587,3.579506
3.89,3.91,3.75,3.77,71614420,3.442535
3.77,3.84,3.73,3.76,29837665,3.433404
3.8,3.81,3.64,3.68,51691000,3.360353
3.6,3.63,3.48,3.52,86422635,3.21425
