0175.HK.Close
249
4.37
4.41
4.22
4.13
4.12
4.09
4.16
4.06
4.04
4
3.96
4.15
4.02
3.85
3.8
3.74
3.51
3.29
3.56
3.45
3.47
3.53
3.65
3.53
3.36
3.21
3.09
3.53
3.59
3.64
3.58
3.62
3.47
3.53
3.58
3.63
3.6
3.9
3.84
3.96
4.02
3.88
3.98
4.02
4.01
4.06
4.16
4.09
4.07
4.1
4.02
4.16
4.19
4.11
4.06
4.08
4.03
4.1
4.16
4.15
4.11
4.14
4.24
4.16
4.17
3.95
3.82
3.71
3.64
3.63
3.61
3.7
3.62
3.54
3.58
3.58
3.59
3.54
3.37
3.38
3.36
3.29
3.22
3.24
3.3
3.4
3.28
3.19
3.19
3.11
2.98
2.96
2.81
2.7
2.81
2.7
2.65
2.75
2.62
2.73
2.7
2.79
2.75
2.77
2.68
2.65
2.59
2.39
2.45
2.58
2.63
2.7
2.66
2.74
2.66
2.65
2.64
2.62
2.54
2.38
2.4
2.31
2.33
2.41
2.4
2.54
2.52
2.57
2.6
2.58
2.58
2.55
2.5
2.63
2.58
2.59
2.6
2.59
2.57
2.65
2.95
2.9
3.07
2.94
2.95
2.93
2.84
2.79
2.76
2.61
2.68
2.66
2.67
2.67
2.77
2.78
2.74
2.66
2.61
2.61
2.6
2.58
2.61
2.55
2.56
2.67
2.81
2.87
2.81
2.85
2.81
2.97
3.08
3.06
3.02
2.94
3.1
3.21
3.34
3.25
3.29
3.59
3.56
3.83
3.85
3.88
3.75
3.71
3.65
3.7
3.66
3.67
3.72
3.79
3.9
3.91
3.92
3.77
3.98
4.22
4.62
4.72
4.53
4.25
4.37
4.44
4.44
4.64
4.53
4.68
4.77
4.95
4.99
4.88
4.64
4.4
4.51
4.29
4.48
4.38
4.37
4.19
4.25
4.4
4.29
4.24
4.27
4.29
4.25
4.18
3.97
3.79
3.7
3.7
3.81
3.78
3.75
3.65
3.6
3.67
3.57
3.65
3.66
3.65
3.584
3.32
3.44
3.49
3.475
