1177.HK.Close
249
1.11111
1.10667
1.08889
1.04889
1.06667
1.06222
1.06667
1.05778
1.02667
1.01778
1.03556
1.07111
1.04444
1.02667
0.99556
0.99556
0.99556
1
1.03556
1.01333
1.01778
1.01778
1.00889
0.96889
0.94667
0.90667
0.90222
0.95111
0.96889
0.99111
0.97333
1.00889
0.98667
1.02222
1.07556
1.12444
1.14222
1.12444
1.12889
1.23556
1.23111
1.23111
1.25333
1.28
1.27111
1.26667
1.24444
1.22222
1.32889
1.36889
1.35556
1.37778
1.42667
1.4
1.38222
1.37778
1.35111
1.39556
1.37333
1.34222
1.35556
1.37778
1.36
1.35556
1.35111
1.38667
1.46222
1.42222
1.48444
1.45778
1.42667
1.47556
1.48889
1.53778
1.55111
1.55556
1.53778
1.52444
1.37778
1.53778
1.53333
1.55556
1.51111
1.43556
1.39556
1.47556
1.43111
1.41333
1.42667
1.75111
1.68
1.74667
1.62222
1.50667
1.47111
1.26667
1.38222
1.42222
1.41333
1.45778
1.40444
1.41333
1.47111
1.51111
1.48
1.45333
1.44444
1.47111
1.55111
1.6
1.63556
1.49333
1.4
1.37778
1.39556
1.42222
1.38667
1.36889
1.35556
1.31556
1.36
1.27111
1.23556
1.27111
1.22667
1.23556
1.29333
1.29778
1.27111
1.24444
1.22667
1.24889
1.19556
1.22222
1.23556
1.27556
1.24889
1.24
1.22667
1.32889
1.33333
1.31556
1.35556
1.34667
1.33778
1.28889
1.32889
1.32444
1.31111
1.29778
1.28444
1.25778
1.25778
1.24889
1.27556
1.25778
1.23556
1.24889
1.24889
1.22667
1.19111
1.16444
1.16889
1.17333
1.20444
1.29333
1.31111
1.32444
1.30222
1.28889
1.28889
1.34222
1.35111
1.33778
1.31556
1.30222
1.31111
1.29778
1.32
1.42222
1.41333
1.41778
1.40444
1.41778
1.39111
1.38667
1.37333
1.40889
1.40889
1.38667
1.40444
1.40889
1.45778
1.40444
1.41333
1.40444
1.41778
1.39111
1.40444
1.39556
1.38667
1.37333
1.42222
1.38222
1.35556
1.36444
1.38667
1.38222
1.37778
1.4
1.41333
1.40444
1.41333
1.44444
1.4
1.45333
1.43556
1.4
1.4
1.36889
1.39556
1.37333
1.36889
1.38222
1.37778
1.40889
1.37778
1.34222
1.35556
1.36889
1.36
1.33778
1.36
1.32889
1.32889
1.30222
1.24444
1.25778
1.25333
1.28
1.25333
1.24
1.24889
1.24889
1.247112
1.24
1.26667
1.26667
1.2744475
