3988.HK.Close
249
4.03701
4.14249
4.16167
4.09455
4.10414
4.06578
3.96989
3.82605
3.7877
3.85482
3.76852
3.92194
3.7877
3.71098
3.73016
3.65345
3.52879
3.5192
3.64386
3.59592
3.6055
3.59592
3.68222
3.64386
3.49043
3.42331
3.53838
3.58633
3.67263
3.65345
3.72057
3.66304
3.55756
3.65345
3.7014
3.65345
3.57674
3.61509
3.75893
3.85482
3.86441
3.73016
3.76852
3.86441
3.84523
3.86441
3.80688
3.81646
3.74934
3.73975
3.81646
3.82605
3.86441
3.80688
3.874
3.85482
3.7877
3.82605
3.90277
3.95071
3.96989
4.03701
4.16167
4.14249
4.20003
4.19044
4.10414
4.06578
4.0466
3.88359
3.90277
3.94112
3.89318
3.89318
3.88359
3.91236
3.874
3.84523
3.82605
3.91236
3.84523
3.84523
3.76852
3.77811
3.74934
3.82605
3.77811
3.77811
3.83564
3.83564
3.75893
3.82605
3.77811
3.77811
3.82605
3.72057
3.80688
3.68222
3.73016
3.72057
3.67263
3.64386
3.72057
3.72057
3.66304
3.66304
3.7014
3.7014
3.73016
3.77811
3.76852
3.75893
3.7877
3.92194
3.92194
3.9603
3.91236
3.89318
3.90277
3.80688
3.80688
3.80688
3.75893
3.82605
3.77811
3.81646
3.91236
3.95071
3.94112
3.96989
3.874
3.94112
3.86441
3.88359
3.93153
3.95071
3.97948
3.9603
3.97948
3.96989
3.95071
3.93153
4.02742
4.01784
4.02742
4.03701
4.05619
4.05619
3.98907
3.90277
3.85482
3.86441
3.88359
3.874
3.85482
3.874
3.86441
3.84523
3.81646
3.79729
3.79729
3.77811
3.81646
3.74934
3.73975
3.77811
3.79729
3.88359
3.90277
3.84523
3.874
3.874
3.92194
3.92194
3.88359
3.874
3.91236
3.90277
3.91236
3.92194
3.90277
3.90277
3.874
3.92194
3.90277
3.95071
3.98907
4.10414
4.07537
4.05619
4.07537
4.07537
4.18085
4.30551
4.38222
4.33428
4.41099
4.32469
4.4014
4.3151
4.34387
4.41099
4.37263
4.46852
4.44935
4.59318
4.65072
4.7562
4.79455
4.85
4.87
4.78
4.64
4.67
4.56
4.49
4.43
4.3
4.37
4.32
4.27
4.1
4.13
4.16
4.12
4.18
4.16
4.22
4.28
4.23
4.12
4.19
4.11
4.11
4.11
4.16
4.22
4.1
4.06
4.06
4.06
4.12
4.09
4.04
4.032
4
4.07
4.07
4.09
