0939.HK.Close
249
6.39284
6.54806
6.51896
6.41225
6.33464
6.36374
6.22793
5.98541
5.9272
5.95631
5.98541
6.22793
6.03391
5.93691
6.01451
5.94661
5.77199
5.76229
5.93691
5.80109
5.9078
5.8205
5.9175
5.8108
5.63618
5.58768
5.69439
5.73319
5.8108
5.78169
5.8205
5.76229
5.59738
5.68468
5.75259
5.66528
5.61678
5.69439
5.9272
5.99511
5.95631
5.78169
5.9175
6.02421
6.01451
6.03391
6.00481
6.00481
5.9175
5.8981
6.00481
6.03391
6.07272
5.95631
5.98541
6.01451
5.9272
5.9078
5.96601
6.07272
6.16973
6.30554
6.56746
6.54806
6.65477
6.54806
6.58686
6.63537
6.56746
6.39284
6.24733
6.36374
6.23763
6.23763
6.13092
6.21823
6.12122
6.03391
5.97571
6.22793
6.13092
6.10182
6.00481
6.03391
6.09212
6.19883
6.10182
6.12122
6.16973
6.13092
6.02421
6.10182
5.98541
5.96601
6.04361
5.8205
5.9078
5.97571
6.08242
6.11152
6.03391
6.00481
6.06302
6.05332
5.94661
5.93691
5.97571
5.98541
6.00481
6.07272
6.11152
6.13092
6.20853
6.51896
6.50925
6.48015
6.48985
6.49955
6.54806
6.40255
6.15032
6.01451
5.95631
6.09212
6.01451
6.02421
6.14062
6.28614
6.32494
6.31524
6.16973
6.13092
6.09212
6.19883
6.27643
6.30554
6.38314
6.37344
6.39284
6.42195
6.40255
6.39284
6.49955
6.55776
6.54806
6.58686
6.66447
6.66447
6.51896
6.34434
6.31524
6.36374
6.42195
6.39284
6.39284
6.37344
6.34434
6.27643
6.25703
6.21823
6.22793
6.22793
6.30554
6.22793
6.24733
6.29584
6.29584
6.39284
6.38314
6.33464
6.39284
6.41225
6.54806
6.55776
6.53836
6.49955
6.65477
6.55776
6.52866
6.56746
6.58686
6.51896
6.48985
6.62566
6.59656
6.57716
6.58686
6.70327
6.67417
6.67417
6.77118
6.78088
6.95549
7.15921
7.21741
7.0816
7.16891
7.18831
7.31442
7.19801
7.19801
7.26592
7.0622
7.13981
7.16891
7.41143
7.57635
7.78006
8.02258
8.05169
7.87707
7.82857
7.66
7.72
7.43
7.34
7.19
7.11
7.3
7.23
7.23
7.05
7.06
7.05
6.96
7.08
7.01
7.03
7.21
7.1
6.97
7.06
7
6.96
6.98
7.06
7.1
6.94
6.89
6.97
6.92
6.98
6.91
6.86
6.824
6.68
6.84
6.89
6.935
